Wardno,Partno,From,To,EnglishBoothAddress,MarathiBoothAddress
134,117,,,Z.P.Primary School Wawli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वावली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,118,,,Z.P.Primary School Malbidi Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . मालबिडी . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,119,,,Z.P.Primary School Mohili Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . मोहीली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,120,,,Z.P.Primary School Depoli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .देपोली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,121,,,Z. P. Primary School. Khadki Khu Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . खडकी खुर्द . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,122,,,Z. P. Primary School. Pimpalshet-Bhuishet Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळशेत-भुईशेत . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,123,,,Z.P.Primary School Kuhe Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कुहे खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,124,,,Shashkiya Ashram School Chimbi Pada Room No.1. Tal. Bhiwandi. Dist Thane 421302,शासकीय आश्रम शाळा .चिंबीपाडा . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,125,,,Z.P.Primary School Pilanze Khu Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिळंझे खुर्द . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,126,,,Z.P.Primary School Sakharoli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .साखरोली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,127,,,Z.P.Primary School Nandithane Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नांदिठणे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,128,,,Z.P.Primary School Dhonda Vadavali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . धोंडा-वडवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,129,,,Z.P.Primary Urdu School Mhapoli. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद उर्दु शाळा . महापोली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,130,,,Z.P.Primary Urdu School Mhapoli. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद उर्दु शाळा. महापोली . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,131,,,Z.P.Anganwadi. Mhapoli. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी. महापोली . खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे-421302
134,132,,,Z.P.Primary Urdu School Mhapoli Room No. 4. Tal. Bhiwandi. Dist Thane,जिल्हा परिषद उर्दु शाळा. महापोली . खोली क्र. 4 तालुका भिंवडी जिल्हा ठाणे-421302
134,133,,,Z.P.Primary School Hiwali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . हीवाली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,134,,,Z.P.Primary School Koshimbe Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . केाशिंबे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,135,,,Z.P.Primary School Kushivali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कुशिवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,136,,,Z.P.Primary School Khambale Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . खंबाळे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,137,,,Z.P.Primary School Mohandul Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . मोहंडूळ. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,138,,,Z.P.Primary School Khanivali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . खानिवली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,139,,,Z.P.Primary School Kasane Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कासणे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,140,,,Z.P.Primary School Talvali T. Rahur Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .तळवळी त. राहुर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,141,,,Z.P.Primary School Vadvali T.Rahur. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वडवली त. राहुर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,142,,,Z.P.Primary School Vadvali T.Rahur. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वडवली त. राहुर . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,143,,,Z.P.Primary School Bhokari Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . भोकरी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,144,,,Z.P.Primary School Karanjoti Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . करंजोटी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,145,,,Z.P.Primary School Rahur Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहुर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,146,,,D.D.Patil High School Lap Bu.Room No.1. Tal. Bhiwandi. Dist Thane 421302,डी.डी.पाटील माध्यमिक विद्यालय . लाप बु.. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,147,,,Z.P.Primary School Lap Khu Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .लाप खु. . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,148,,,Z.P.Primary School Avalvate Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .आवळवटे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,149,,,Z.P.Primary School Bhare Room No.1. Tal. Bhiwandi. Dist Thane,जिल्हा परिषद प्राथमिक शाळा .भरे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,150,,,Z.P.Primary School Chave Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .चावे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,151,,,Z.P.Primary School Lamaj Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . लामज. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,152,,,Z.P.Primary School Supegoan Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .सुपेगांव . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,153,,,Z.P.Primary School Pilanze Bu. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिळंझे बु.. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,154,,,Z.P.Primary School Paye Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पाये गांव. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,155,,,Z.P.Primary School Brahmanpada Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .ब्राम्हणपाडा . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,156,,,Z.P.Primary School Paygaon. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .पायगांव . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,157,,,Z.P.Primary School Paygaon. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .पायगांव . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,158,,,Z.P.Primary School Palivali. Room No.1 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पालीवली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,159,,,Z.P.Primary School Palivali. Room No.2 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पालीवली. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,160,,,Z.P.Primary School Lakhiwali. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . लाखिवली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,161,,,Z.P.Primary School Lakhiwali. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . लाखिवली. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,162,,,Z.P.Primary School Alkhivali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .अलखिवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,163,,,Z.P.Primary School Kawad Khu. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कवाड खु.. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,164,,,Z.P.Primary School Kawad Khu. Room No. 3 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कवाड खु.. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे-421302
134,165,,,Z.P.Primary School Kawad Khu. Room No. 5. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कवाड खु.. खोली क्र. 5 तालुका भिंवडी जिल्हा ठाणे-421302
134,166,,,Z.P.Primary School Angaon Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .अनगाव . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,167,,,Z.P.Primary School Angaon Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .अनगाव . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे -421302
134,168,,,Z.P.Primary School Angaon Room No.3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .अनगाव . खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे-421302
134,169,,,Z.P.Primary School Niwali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .निवळी . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,170,,,Z.P.Primary School Pundas Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .पुंडास . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,171,,,Z.P.Primary School Chinchavali T. Sonale. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . चिंचवली तर्फे सोनाळे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,172,,,Z.P.Primary School Murhe Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .मु-हे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,173,,,Z.P.Primary School Khaling Bu. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . खालिंग बु.. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,174,,,Z.P.Primary School Dohale Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . डोहाळे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,175,,,Z.P.Primary School Kandali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कांदळी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,176,,,Z.P.Primary School Koshimbi Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कोशिंबी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,177,,,Z.P.Primary School Kalamboli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कळंबोळी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,178,,,Z.P.Primary Urdu School Borivali T.Rahur. (New Colony) Ground Flr. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . बोरीवली त. राहुर. (नवीन वसाहत) तळमजला. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,179,,,Z.P.Primary Urdu School Borivali T.Rahur. (New Colony) Ground Flr. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . बोरीवली त. राहुर. (नवीन वसाहत) तळमजला. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,180,,,K.M.E.Society High School &College Borivali T.Rahur.Ground Floor.Room No1Talbhiwandidist.Thane421302,के.एम.इ.सोसायटी हायस्कुल ॲन्ड कॉलेज बोरीवली तळमजला खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे-421302
134,181,,,K.M.E.Society High School &College Borivali T.Rahur.Ground Floor.Room No2Talbhiwandidist.Thane421302,के.एम.इ.सोसायटी हायस्कुल ॲन्ड कॉलेज बोरीवली तळमजला खोली क्र.2 तालुका भिंवडी जिल्हा ठाणे-421302
134,182,,,Z.P.Primary School Padghe Room No.1 Padghe. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पडघे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे
134,183,,,Z.P.Primary School Padghe Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पडघे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,184,,,Z.P.Primary School Padghe Room No.3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पडघे. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे-421302
134,185,,,Z.P.Primary School Padghe Room No. 4. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पडघे. खोली क्र. 4 तालुका भिंवडी जिल्हा ठाणे-421302
134,186,,,Z.P.Primary School Vaphale Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वाफाळे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,187,,,Z.P.Primary School Vaphale Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वाफाळे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,188,,,Z.P.Primary School Kurund Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कुरुंद . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,189,,,Z.P.Primary School Kurund Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कुरुंद. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,190,,,Z.P.Primary School Vahuli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वाहुली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,191,,,Z.P.Primary School Vadpe Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वडपे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,192,,,Z.P.Primary School Khandpe Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . खांडपे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,193,,,Z.P.Primary School Dhamangaon Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . धामणगांव. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,194,,,Z.P.Primary School Kashivali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कशिवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,195,,,Z.P.Primary School Waghiwali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वाघिवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,196,,,Z.P. Primary School Borpada Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . बेारपाडा. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,197,,,Z.P.Primary School Parivali. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .पारीवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,198,,,Z.P.Primary School Parivali. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पारीवली. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,199,,,Z.P.Primary School Kolivali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कोलीवली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,200,,,Z.P.Primary School Tembhavali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .टेंभिवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,201,,,Z.P.Primary School Malodi Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . मालोडी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,202,,,Z.P.Primary School Kharbav Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .खारबाव . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,203,,,Z.P.Primary School Kharbav Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .खारबाव . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,204,,,Z.P.Primary School Kharbav Room No. 4. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .खारबाव . खोली क्र. 4 तालुका भिंवडी जिल्हा ठाणे-421302
134,205,,,Z.P.Primary School Junandurkhi Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . जु-नांदुर्खी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,206,,,Z.P.Primary School Junandurkhi Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . जु-नांदुर्खी. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,207,,,Z.P.Primary School Kambe Samajgrugha Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कांबे समाजगéह. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,208,,,Z.P.Primary School Kambe . Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कांबे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,209,,,Z.P.Primary School Kambe Room No.2 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कांबे . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,210,,,Z.P.Primary School Kukase Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कुकसे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,211,,,Z.P.Primary School Kukase. New Building Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .( नवीन वसाहत). खोली क्र. 2.कुकसे तालुका भिंवडी जिल्हा ठाणे- 421302
134,212,,,Z.P.Primary School Sape Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . सापे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,213,,,Z.P.Primary Urdu School Talawali T.Arjunali. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद उर्दु शाळा . तळवळी त. सोनाळे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,214,,,Z.P.Primary Urdu School Talawali T.Arjunali. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद उर्दु शाळा . तळवळी त. सोनाळे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,215,,,Z.P.Primary Arjunali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .अर्जुनली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,216,,,Z.P.Primary School Bhadane. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . भादाणे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,217,,,Z.P.Primary School Bhadane. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . भादाणे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,218,,,Z.P.Primary School Anhe Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . आन्हे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,219,,,Z.P.Primary School Sor Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . सोर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,220,,,Z.P.Primary School Vandre Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वांद्रे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,221,,,Z.P.Primary School Vashere Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .वाशेरे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,222,,,Z.P.Primary School Lonad Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .लोनाड . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,223,,,Z.P.Primary School Vadunavghar Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वडुनवघर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,224,,,Z.P.Primary School Vadunavghar Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वडुनवघर. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,225,,,Z.P.Primary Schoo L Vadghar Room No.1 Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . वडघर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,226,,,Z.P.Anganwadi Dive Near Temple Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी दिवे मंदिराजवळ खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे-421302
134,227,,,Gram Panchayat Office Dive Room No.1. Tal. Bhiwandi. Dist Thane421302,ग्रामपंचायत कार्यालय. दिवे खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे-421302
134,228,,,Z.P.Primary School Kewani Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . केवणी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,229,,,Z.P.Primary School Kewani Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . केवणी. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,230,,,Z.P.Primary School Dunge Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . डुंगे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,231,,,Z.P.Primary School Dunge Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . डुंगे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
