Wardno,Partno,From,To,EnglishBoothAddress,MarathiBoothAddress
134,232,,,Z.P.Primary School Kalwar Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कालवार. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,233,,,Z.P.Primary School Kalwar Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कालवार. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,234,,,Z.P.Primary School Sonale Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . सोनाळे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,235,,,Z.P.Primary School Sonale. Ground Floor Room No2 Tal Bhiwandi.Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा सोनाळे.तळमजला खोली क्र.2 तालुका भिंवडी जिल्हा ठाणे-421302
134,236,,,Z.P.Primary School Bhavale Room No.1 Bhavale . Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा .भवाळे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,237,,,Z.P.Primary School Amne Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . आमणे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,238,,,Z.P. Anganvadi Amne Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी. आमणे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,239,,,Z.P.Primary School Amne Room No.2. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . आमणे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,240,,,Z.P.Primary School New Building Chiradpada Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नविन इमारत चिराडपाडा . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,241,,,Z.P.Primary School Pise Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा .पिसे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,242,,,Z.P.Primary School Kiravali Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .किरवली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,243,,,Z.P.Primary School Etade Room No.1. Tal. Bhiwandi. Dist Thane 421101,जिल्हा परिषद प्राथमिक शाळा .इताडे . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421101
134,244,,,Z.P.Primary School Atkoli Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .आतकोली . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,245,,,New Z.P.Primary School Savad Room No.1. Tal. Bhiwandi. Dist Thane 421102,नविन जिल्हा परिषद प्राथमिक शाळा .सावाद . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421102
134,246,,,Z.P.Primary School Muthval Room No.1. Tal. Bhiwandi. Dist Thane 421101,जिल्हा परिषद प्राथमिक शाळा . मुठवल. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421101
134,247,,,Z.P.Primary School Saravalipada Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . सरावलीपाडा. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,248,,,Z.P.Primary School Shiv Nagar. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .शिवनगर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,249,,,Z.P.Primary School Shiv Nagar. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .शिवनगर . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,250,,,Z.P.Primary School Pimpalas Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळास. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,251,,,Z.P.Primary School Pimpalas Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळास. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,252,,,Z.P.Primary School Pimpalas Room No.3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळास. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,253,,,Z.P.Primary School Rahnal (Charnipada) Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहणाळ (चर्णीपाडा) . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,254,,,Z.P.Primary School Rahnal (Charnipada) Room No. 3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहणाळ (चर्णीपाडा) . खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,255,,,Z.P.Primary School Rahnal (Charnipada) Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहणाळ (चर्णीपाडा) . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,256,,,Z.P.Primary School New Building Rahnal Groundfloor.Room No2 Talbhiwandi Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नविन इमारत राहणाळ . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,257,,,Holy Mary High School Room No.1. Tal. Bhiwandi. Dist Thane 421302,होलीमेरी हायस्कुल. खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,258,,,Holy Mary High School Room No.2 Rahnal. Tal. Bhiwandi. Dist 421302 Thane,होलीमेरी हायस्कुल. खोली क्र.2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,259,,,Z.P.Primary School Rahnal (Goan) Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहणाळ (गाव) . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,260,,,Z.P.Primary School Rahnal (Goan) Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .राहणाळ (गाव) . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,261,,,Z.P.Primary School Kopar Room No.1. Tal. Bh Iwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कोपर . खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,262,,,Z.P.Primary School Kopar Room No.2. Tal. Bh Iwandi. Dist Thane 421303,जिल्हा परिषद प्राथमिक शाळा .कोपर . खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421303
134,263,,,Z.P.Primary School Kopar Room No.3. Tal. Bh Iwandi. Dist Thane 421304,जिल्हा परिषद प्राथमिक शाळा .कोपर . खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421304
134,264,,,Z.P.Primary School Kalher. Ground Floor Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . काल्हेर. तळमजला. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,265,,,Grampanchayat Office Kalher Ground Floor Room No 4 Tal Bhiwandi Dist Thane 421302,ग्रामपंचायत कार्यालय काल्हेर. तळमजला गाळा क्र.3 तालुका भिवंडी जिल्हा ठाणे- 421302
134,266,,,Z.P.Primary School Kalher. Ground Floor Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . काल्हेर. तळमजला. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,267,,,Evershine High School. Room No.1. Kalher. Tal Bhiwandi Distthane 421302,ऐव्हर शाईन हायस्कूल. रुम नं.1. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,268,,,Leo International School. Room No.1. Kalher.Talbhiwandidistthane 421302,लिओ इंटरनॅशनल स्कूल. रुम नं.1.. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,269,,,Z.P.Primary School Kalher. Ground Floor Room No.3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . काल्हेर.तळ मजला. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,270,,,Gram Panchayat Office Kalher. Ground Floor Room No.1 Tal. Bhiwandi. Dist Thane 421302,ग्रामपंचायत कार्यलय काल्हेर. तळ मजल्यामधिल खोली क्र. 1 .तालुका भिंवडी जिल्हा ठाणे- 421302
134,271,,,Evershine High School. Room No.2. Kalher. Tal Bhiwandi Distthane 421302,ऐव्हर शाईन हायस्कूल. रुम नं.2. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,272,,,Z.P.Primary School Kalher. Ground Floor Room No.4 421302,जिल्हा परिषद प्राथमिक शाळा . काल्हेर.तळमजला. खोली क्र. 4 तालुका भिंवडी जिल्हा ठाणे- 421302
134,273,,,Cluster Head Office.Kalher. Ground Floor Room No.1.Tal Bhiwandi.Dist Thane 421302,केंद्र प्रमुख कार्यालय. काल्हेर खोली क्र.1 तालुका भिवंडी जिल्हा ठाणे- 421302
134,274,,,Cluster Head Office.Kalher. Ground Floor Room No.2.Tal Bhiwandi.Dist Thane 42130,केंद्र प्रमुख कार्यालय. काल्हेर खोली क्र.2 तालुका भिवंडी जिल्हा ठाणे- 421302
134,275,,,Gram Panchayat Office Kalher. Ground Floor Room No.2 Tal. Bhiwandi. Dist Thane 421302,ग्रामपंचायत कार्यलय काल्हेर. तळ मजल्यामधिल खोली क्र. 2. तालुका भिंवडी जिल्हा ठाणे- 421302
134,276,,,Leo International School. Room No.2. Kalher.Talbhiwandidistthane 421302,लिओ इंटरनॅशनल स्कूल. रुम नं.2.. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,277,,,Evershine High School. Room No.3. Kalher. Tal Bhiwandi Distthane 421302,ऐव्हर शाईन हायस्कूल. रुम नं.3. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,278,,,Leo International School. Room No.3. Kalher.Talbhiwandidistthane 421302,लिओ इंटरनॅशनल स्कूल. रुम नं.3.. काल्हेर. तालुका भिवंडी जिल्हा ठाणे- 421302
134,279,,,Z.P.Primary School Purna Room No.1 421302,जिल्हा परिषद प्राथमिक शाळा . पुर्णा खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,280,,,Z.P.Primary School Purna Room No.2 421302,जिल्हा परिषद प्राथमिक शाळा . पुर्णा खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,281,,,Grampanchayat Meeting Hallpurna Ground Floor. Tal Bhiwandi.Distthane 421302,ग्रामपंचायत मिटींग हॉल. तळमजला पुर्णा तालुका भिवंडी जिल्हा ठाणे- 421302
134,282,,,Z.P.Primary School Purna Room No.3. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . पुर्णा खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,283,,,Z.P. Anganwadi. Purna Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी . पुर्णा खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,284,,,Z.P. Anganwadi. Purna Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी . पुर्णा खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,285,,,Z.P.Primary School Val Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . वळ खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,286,,,Z.P.Primary School Ovali Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . ओवळी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,287,,,Z.P.Primary School Pimpalner.Room No.1 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळनेर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,288,,,Z.P.Primary School Thakaryachapada. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . ठाक-याचा पाडा. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,289,,,Z.P.Primary School Ranjanoli. Room No.1. Tal. Bhiwandi. Dist Thane 421305,जिल्हा परिषद प्राथमिक शाळा . रांजनोली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421305
134,290,,,Z.P.Primary School Ranjanoli. Room No.2. Tal. Bhiwandi. Dist Thane 421305,जिल्हा परिषद प्राथमिक शाळा . रांजनोली. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421305
134,291,,,Z.P.Primary School Ranjanoli. Room No.3 . Tal. Bhiwandi. Dist Thane 421305,जिल्हा परिषद प्राथमिक शाळा . रांजनोली. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421305
134,292,,,Z.P.Anganvadi Ranjanoli. Room No.1 . Tal. Bhiwandi. Dist Thane 421305,जिल्हा परिषद अंगणवाडी. रांजनोली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421305
134,293,,,Z.P.Primary School Saravali Room No.1(Section No. 1- Sarvali). Tal. Bhiwandi. Dist Thane 421311,जिल्हा परिषद प्राथमिक शाळा . सरावली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421311
134,294,,,Z.P.Primary School Saravali Room No 2(Section No. 2- Sarvali). Tal. Bhiwandi. Dist Thane 421311,जिल्हा परिषद प्राथमिक शाळा . सरावली. खोली क्र. 2 सरावली तालुका भिंवडी जिल्हा ठाणे- 421311
134,295,,,Z.P.Primary School Thakurgaon. Ground Floor. Room No.1. Tal. Bhiwandi. Dist Thane 421311,जिल्हा परिषद प्राथमिक शाळा . ठाकुरगाव. तळमजला. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421311
134,296,,,Z.P.Primary School Thakurgaon. Ground Floor. Room No.2. Tal. Bhiwandi. Dist Thane 421311,जिल्हा परिषद प्राथमिक शाळा . ठाकुरगाव. तळमजला. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421311
134,297,,,Z.P.Primary Urdu School Bapgaon Room No.1. Tal. Bhiwandi. Dist Thane 421301,जिल्हा परिषद प्राथमिक शाळा . बापगाव. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421101
134,298,,,Z.P.Primary School Nandkar Room No.1. Tal. Bhiwandi. Dist Thane 421301,जिल्हा परिषद प्राथमिक शाळा . नांदकर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421301
134,299,,,Z.P.Primary School Nandkar Room No. 2. Tal. Bhiwandi. Dist Thane 421301,जिल्हा परिषद प्राथमिक शाळा . नांदकर. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421301
134,300,,,Z.P.Primary School Sange Room No.1. Tal. Bhiwandi. Dist Thane 421301,जिल्हा परिषद प्राथमिक शाळा . सांगे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421301
134,301,,,Z.P.Primary School Devrung Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . देवरुंग. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,302,,,Z.P.Primary School Devrung Room No.2 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . देवरुंग. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,303,,,Z.P.Primary School Pimpalghar Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळघर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,304,,,Z.P. Anganvadi Pimpalghar Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी. पिंपळघर. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,305,,,Z.P.Primary School Pimpal Goan Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . पिंपळगाव. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,306,,,Z.P.Primary School Gove Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . गोवे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,307,,,Z.P.Primary School Gove Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . गोवे. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे-421302
134,308,,,Z.P.Primary School Gundavali. Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . गुंदवळी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,309,,,Z.P.Primary School Gundavali. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . गुंदवळी. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,310,,,Z.P.Primary School New Bulding .Vehele Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नविन इमारत वेहळे. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,311,,,Z.P.Primary School New Bulding .Vehele Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नविन इमारत वेहळे. खोली क्र.2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,312,,,Z.P.Primary School Dapoda Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . दापोडा. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे-421302
134,313,,,Z.P.Primary School Kasheli Room No. 1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कशेळी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,314,,,Z.P.Primary School Kasheli Room No. 3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कशेळी. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,315,,,Z.P.Primary School Kasheli Room .No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . कशेळी. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,316,,,Z.P. Anganwadi. Kasheli Room .No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद अंगणवाडी. कशेळी. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,317,,,Z.P.Primary School Dive Anjur Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . दिवे (अंजुर). खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,318,,,Z.P.Primary School Dive Anjur Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . दिवे (अंजुर). खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,319,,,Z.P.Primary School Mankoli. Room No.1 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . माणकोली. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,320,,,Z.P.Primary School Mankoli. Room No.1 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नवीन बिल्डींग. माणकोली. तळमजला. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,321,,,Z.P.Primary School Sarang Room No.1 . Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . सारंग. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,322,,,Z.P.Primary School Surai Room No.1. Tal. Bhiwandi. Dist Thane421302,जिल्हा परिषद प्राथमिक शाळा . सुरई. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,323,,,Z.P.Primary School Anjur Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . अंजुर खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,324,,,Z.P. Primary School New Building. Anjur Ground Floor. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . नवीन बिल्डींग.अंजुर. तळमजला. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,325,,,Z.P.Primary School Anjur Room No.2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा . अंजुर खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,326,,,Z.P.Primary School Alimghar Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .आलिमघर खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,327,,,Z.P.Primary School Bharodi Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .भरोडी. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,328,,,Z.P.Primary School Kon. Room No.1. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कोन. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे- 421302
134,329,,,Z.P.Primary School Kon. Room No. 2. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कोन. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे- 421302
134,330,,,Gajanan Pandurang Patil College.Kon.Ground Floor.Room No1 Tal Bhiwandi Distthane 421302,गजानन पांडूरंग पाटील कॉलेज. कोन खोली क्र.1 तालुका भिवंडी जिल्हा ठाणे- 421302
134,331,,,Z.P.Primary School Kon. Room No. 3. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कोन. खोली क्र. 3 तालुका भिंवडी जिल्हा ठाणे- 421302
134,332,,,Z.P.Primary School Kon. Room No. 4. Tal. Bhiwandi. Dist Thane 421302,जिल्हा परिषद प्राथमिक शाळा .कोन. खोली क्र. 4 तालुका भिंवडी जिल्हा ठाणे- 421302
134,333,,,Gajanan Pandurang Patil College.Kon.Ground Floor.Room No2 Tal Bhiwandi Distthane 421302,गजानन पांडूरंग पाटील कॉलेज. कोन खोली क्र.2 तालुका भिवंडी जिल्हा ठाणे- 421302
134,334,,,Gajanan Pandurang Patil College.Kon.Ground Floor.Room No3 Tal Bhiwandi Distthane 421302,गजानन पांडूरंग पाटील कॉलेज. कोन खोली क्र.3 तालुका भिवंडी जिल्हा ठाणे- 421302
134,335,,,Jayev English Highschool.Konground Floor. Room No.2 Talbhiwandi.Dist Thane 421302,जयदेव इंग्लिश हॉयस्कूल कोन. खोली क्र.2 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,336,,,Jayev English Highschool.Kon Ground Floor. Room No.3 Tal Bhiwandi.Dist Thane 421302,जयदेव इंग्लिश हॉयस्कूल कोन. खोली क्र.3 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,337,,,Jayev English Highschool.Kon Ground Floor. Room No.4 Tal Bhiwandi.Dist Thane 421302,जयदेव इंग्लिश हॉयस्कूल कोन. खोली क्र.4 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,338,,,Z.P.Primary School (Gujrathi) Kon. Room No. 1 Tal.Bhiwandi. Dist.Thane. 421302 Tal.Bhiwandi. Dist.Thane. 421302,जिल्हा परिषद प्राथमिक शाळा . (गुजराती )कोन. खोली क्र. 1 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,339,,,Z.P.Primary School (Gujrathi) Kon. Room No. 2 Tal.Bhiwandi. Dist.Thane. 421302,जिल्हा परिषद प्राथमिक शाळा . (गुजराती )कोन. खोली क्र. 2 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,340,,,Jaydev Vidyalay Kon. Room No. 1 Tal.Bhiwandi. Dist.Thane. 421302,जयदेव विदयालय. कोन. खोली क्र.1 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,341,,,Z.P.Urdu Primary School (Old Building) Kon. Bandar Road Room No.1 Tal.Bhiwandi. Dist.Thane. 421302,जिल्हा परिषद उर्दु प्राथमिक शाळा (जुनी इमारत)केान. बंदर रोड. खोली क्र.1- तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,342,,,Z.P.Urdu Primary School (Old Building) Kon. Bandar Road Room No.2 Tal.Bhiwandi. Dist.Thane. 421302,जिल्हा परिषद उर्दु प्राथमिक शाळा (जुनी इमारत) शाळा केान. बंदर रोड. खोली क्र.2- तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
134,343,,,Z.P.Urdu Primary School (New Building) Kon. Bandar Road Room No.2 Tal.Bhiwandi. Dist.Thane. 421302,जिल्हा परिषद उर्दु प्राथमिक शाळा (नवीन इमारत) शाळा केान. बंदर रोड. खोली क्र.2- 421302
134,344,,,Jayev English Highschool.Kon Ground Floor. Room No.5 Tal Bhiwandi.Dist Thane 421302,जयदेव इंग्लिश हॉयस्कूल कोन. खोली क्र.5 तालुका भिंवडी जिल्हा ठाणे तालुका भिंवडी जिल्हा ठाणे- 421302
